Id,SalePrice
2735,140405.15451087174
2736,136724.51838631975
2737,121090.41038886155
2738,124358.36033535725
2739,149373.88905033702
2740,132686.02754997066
2741,135597.79333682195
2742,151609.01807633764
2743,159055.02838227828
2744,166970.98057671753
2745,139288.76729323505
2746,141756.15984937898
2747,145553.20715900906
2748,111062.43389651878
2749,130289.13228577562
2750,118028.29334746231
2751,133162.04479602305
2752,167304.52307532914
2753,155507.39584631915
2754,244543.32779825968
2755,138088.04249644862
2756,88505.35480555845
2757,51523.94237506739
2758,79525.55668873084
2759,175678.1936288206
2760,129054.48547576112
2761,139830.23756304313
2762,136235.57761882455
2763,183542.33997689164
2764,138394.68400910986
2765,277252.68821920967
2766,141531.23021644237
2767,79212.60589625128
2768,130134.91673771199
2769,144835.31368176895
2770,133875.3825709857
2771,87242.14562345855
2772,103131.79806463677
2773,179740.68835213222
2774,165164.74363174872
2775,126132.82232962223
2776,145513.8339755372
2777,157406.29916874925
2778,124610.6316417316
2779,131585.01443297905
2780,103138.37315757666
2781,98010.05125196814
2782,91506.6971983544
2783,106646.19897256675
2784,128843.02339171991
2785,135766.07200891804
2786,49924.9510378344
2787,128556.96927893814
2788,67131.786131436
2789,167432.67598684365
2790,85260.31622770918
2791,119213.90738621983
2792,68843.91472569155
2793,160098.60458457284
2794,95103.13904374163
2795,114512.88205332286
2796,100360.40285380627
2797,252138.31188737904
2798,113654.66895495495
2799,117147.89215306845
2800,66831.55190593423
2801,113105.75278946664
2802,131899.57111022458
2803,188297.39572168957
2804,124038.72806185787
2805,107678.02172761923
2806,72838.67263658857
2807,255897.79538281425
2808,155763.7418765847
2809,129131.97732861084
2810,124866.82817553356
2811,173771.25654912135
2812,183059.91306850757
2813,148747.9435065235
2814,160611.83684177208
2815,100809.28022952238
2816,227476.39991338504
2817,147685.31467863685
2818,125633.06248351932
2819,168045.30968285003
2820,134513.6585534648
2821,98465.70597131015
2822,171247.87410031562
2823,334226.9330004961
2824,190663.86272951146
2825,144882.0085842961
2826,133385.2921146506
2827,135233.46477328846
2828,246012.40811745683
2829,211846.56884083035
2830,234248.61207687296
2831,176483.13523668284
2832,255776.93348933733
2833,316873.5897913049
2834,240376.8571343089
2835,225636.1248200913
2836,196954.88272626884
2837,160114.51579314563
2838,148734.92937985156
2839,161953.87238684762
2840,212318.0558987304
2841,201278.0088968794
2842,222203.64910960314
2843,152443.06437498704
2844,178499.1230841875
2845,125319.30023947312
2846,209774.73529370292
2847,212532.30469933664
2848,210607.9501959791
2849,197493.89199201018
2850,269821.66859242716
2851,202744.59060123633
2852,229872.3909625213
2853,230945.17635874567
2854,134066.63436591998
2855,204350.34463061765
2856,200371.00246887468
2857,190036.62524387753
2858,211884.90915197367
2859,72084.23855710728
2860,142711.329780475
2861,126924.32923587342
2862,182984.1439894545
2863,148830.2420779029
2864,250275.42969551845
2865,142437.54030193924
2866,131317.30937516433
2867,93847.63694453868
2868,92286.44513668283
2869,98289.47557747224
2870,93380.65531414328
2871,60449.13615979627
2872,27262.178564644884
2873,80680.7461726449
2874,157470.80890384852
2875,127120.38881046162
2876,164002.18183816224
2877,160391.48205559608
2878,178570.3829065601
2879,152537.2097395449
2880,110876.31434145197
2881,137632.03053637315
2882,198163.31413121428
2883,198611.25106057688
2884,188780.1004906909
2885,184916.28978921706
2886,252221.42769130785
2887,104572.54602809204
2888,148762.6723561897
2889,35105.178772524
2890,78628.96723982273
2891,155439.70411914913
2892,4987.209111348959
2893,71163.33317881916
2894,7981.700848617358
2895,342494.54856198304
2896,291652.52782144
2897,223150.0441586764
2898,122839.09304141416
2899,206701.9889524004
2900,165077.15596825117
2901,224175.50522318343
2902,164897.78630396398
2903,316140.9637573953
2904,354280.6770878129
2905,68484.6682599904
2906,197202.44698603847
2907,101854.646004532
2908,104751.63096595905
2909,125986.04356831918
2910,77152.07468160102
2911,71468.11070853216
2912,148311.07066424866
2913,71589.29554621293
2914,61309.69604960992
2915,81000.35797023866
2916,77638.6899111662
2917,176301.89164568204
2918,113989.54650514363
2919,222855.93747382867
